,publish_date,headline_text
707,20030616,spurs claim nba crown
708,20030523,answers sought over chief executives departure
709,20030313,man missing police search area
710,20030613,council awaits word on kissing point
711,20031117,us captures suspected iraqi guerrilla leader
712,20030507,arsenals squad is strong enough wenger
713,20030811,typhoon rakes japan dead
714,20031030,film producer admits to animal smuggling
715,20030506,dennis tips return to form for mclaren
716,20030924,police quiz landholders over blaze
717,20031203,port recruit primed for big year
718,20030711,anglican investigation to allow victims ease in
719,20031031,smyth slams new nbl rules
720,20031027,public servants mental health claims blow out
721,20030805,more records fall in hobart
722,20030523,land council defends mining negotiation role
723,20030929,atsic welcomes new indigenous minister
724,20030321,uk forces secure key oil equipment
725,20031013,osaka evacuated as experts defuse wwii bomb
726,20030420,knights down sharks eagles edge storm
727,20031211,australia commits police to png
728,20031027,howard quiet on memorial snub
729,20030622,police confirm murdered melbourne mans identity
730,20030415,union demands extra traffic police
731,20031214,unconfirmed reports saddam arrested in iraq
732,20030302,taiwan tourist train crashes
733,20030326,local market growth could offset fall in
734,20030823,health insurers contract negotiations break down
735,20030825,shire rejects mergers
736,20030513,michael jackson sues record label for millions
737,20030314,carey ricciuto set to play against collingwood
738,20030531,greene hopes to return to winning ways
739,20031216,young car thief allowed home
740,20031201,female smokers at greater cancer risk
741,20030324,new areas released for oil and gas exploration
742,20031104,bookies report record cash take
743,20030927,roman gladiatorial combat site unearthed in spain
744,20031112,housing sell off adds to public list troubles
745,20031216,funds may help foster riverland small businesses
746,20030405,latham out for three weeks
747,20030314,usq planning us alliance
748,20030826,ocallaghan wins top footy honour
749,20031215,police continue search for sunshine coast boy
750,20031114,dollar shoots above us cents
751,20031028,south west games to inject thousands into portland
752,20030303,un inspectors destroy more banned missiles
753,20030227,video tape of columbia crew found
754,20030505,mayor defends councillor contingent
755,20030324,police swarm on house after stabbings
756,20031025,separated egyptian twins reunited
757,20030902,crean welcomes poll despite approval drop
758,20030414,public deserves a say on speed limits mp
759,20030717,country shows facing cancellation
760,20030704,man convicted of sex abuse against sister
761,20030523,man gets life for police officers murder
762,20031117,sa meningococcal cases not considered high
763,20030606,magistrate dismisses fraud case
764,20031101,woman jailed for trying to kill daughter
765,20030814,community supports furniture workers
766,20030226,dead whale turning visitors away
767,20030525,farina elia claims strasbourg title
768,20030228,flower and blignaut brighten olonga gloom
769,20031014,mideast initiative revives peace plan
770,20030403,call for victoria to remain free of gm crops
771,20030924,tasmanian to become danish princess
772,20030415,adelaide lays out welcome mat for refugees
773,20030620,celebrities entertain us troops in gulf
774,20030226,nsw coalition makes hospitals promise
775,20030930,sa mayor condemned for drug addict death call
776,20030314,us claims unusual activity at n korea test sites
777,20031210,police bust drug ring
778,20030516,cbh considers esperance operation
779,20030913,rasmussen shines as nozal feels pressure
780,20031013,forum to hear sports academy details
781,20030908,jurors still deliberating on snowtown case
782,20030815,police continue snowy mountains drug crackdown
783,20030714,public input sought on draft transport plan
784,20030629,bolts to come off saddle at end of season
785,20030827,perth airport records m profit
786,20030801,england just not good enough admits vaughan
787,20030301,aust farmers will suffer under free trade
788,20030717,alston expects museum changes will take time
789,20031208,court rejects sa nuclear dump case
790,20030602,teen dies during soccer match
791,20030807,teenager charged with rape
792,20030728,fifteen wounded in grenade blast in indian kashmir
793,20031110,iran pledges to suspend uranium enrichment
794,20030607,tsvangirai arrested charged with treason
795,20030415,hospice prepares for first patient
796,20030802,petrol pumps to display ethanol content
797,20030619,mayor rejects gm resignation claims
798,20030312,darwin theatre co lobbies for permanent base
799,20030902,no proof bashir heads ji judge says
800,20030303,canberra orders freeway path through albury
801,20030405,conference on homelessness starts in brisbane
802,20030609,refugee advocates admit to misleading email
803,20030720,lonard looms at british open
804,20030820,davenport crushes dokic at new haven
805,20030226,river forum resolution questioned
806,20030828,opals down greece
807,20030611,un announces blixs replacement
808,20030813,opposition delays ethanol tax approval
809,20030226,holy films all the craze in italy
810,20031222,community considers crime prevention tactics
811,20031014,liberia gets new president ahead of elections
812,20030402,archaeological dig begins on chinese miners hut
813,20030226,asx achieves pc profit increase over six months
814,20030626,govt pushes for uniform schooling
815,20030525,chinas sars hopes up in the air
816,20031012,appleby hits front in las vegas
817,20031117,di vaio rescues italy
818,20031006,close games but no joy for crocs fire
819,20030410,shellfish algae outbreak slammed as beat up
820,20031026,blast heard at iraq hotel
821,20030824,wa plans tough law to crack down down on hoons
822,20030313,zimbabwe minister says govt to amend tough media
823,20030707,cable woes cut central west phones
824,20030427,mavs push blazers to brink of elimination
825,20030806,interest rates stay on hold
826,20030414,dragon coach brown slaps barrett
827,20030510,second outbreak of wheat virus in toowoomba
828,20030224,govt denies forgetting domestic issues
829,20031203,qantas naming honours kununurra
830,20030415,police seek help to identify dogs
831,20030723,ethanol assistance not enough qld canegrowers
832,20031204,leeds shares soar after sheikh confirms interest
833,20030722,aussies smash pool world records
834,20030529,milan win shootout to land sixth european crown
835,20030220,players continue zimbabwe protest
836,20030710,top players split over british open lead up courses
837,20030321,british confirm killed in helicopter crash
838,20030505,perth students checked for sars
839,20030813,drug dealing claims on nauru prompt concern
840,20030314,man charged with more than sex offences
841,20030619,big plans afoot for guyra aged care
842,20030526,bravehearts welcomes appeal for tougher sentence
843,20030514,rabbitohs lose chris walker
844,20030807,wa school teachers consider strike action
845,20031031,piracy on the rise
846,20030317,i suffered because of cronje says axed pollock
847,20030609,rossi leads italian podium sweep
848,20030417,tweed shire hears merger interest
849,20031020,woman killed in accident
850,20030806,indigenous leaders want govt partnership
851,20030609,spain determined to bounce back from shock defeat
