,publish_date,headline_text
709,20030220,powell to visit asia in bid to ease nth korean
710,20030507,police crack down on seatbelt offences
711,20031104,russian billionaire resigns from oil company
712,20030412,police arrest men over armed robbery
713,20030724,council issues warning over funding of alp
714,20030512,conference hears of culture importance
715,20031124,athletics chiefs tighten doping rules
716,20030613,bryant released from hospital after shoulder
717,20030405,voters urged to enrol for by election
718,20030714,aboriginal activist on rape charges
719,20030716,barton to inspect brazils sugar industry
720,20030909,democrats unhappy with bushs spending plans
721,20030312,police lay charges after drug raids
722,20030828,pichot returns in argentina rout
723,20030306,feyenoord line up semi final against holders ajax
724,20030915,robe shakes off past losses to win grand final
725,20030803,boks suspended after spiteful tri nations clash
726,20031223,vic oppn seeks teen death inquest
727,20030711,salinity woes may be too costly to fix
728,20030619,health review set for release
729,20030720,kewell under injury cloud
730,20030704,pm accused of neglecting issues
731,20031030,westpac deposits b profit
732,20030721,virenque sees spots while cooke looks green
733,20031024,wa stops skeleton weed quarantine
734,20030507,treat obesity seriously urges surgeon
735,20031203,local lenders still considering rates rise
736,20031120,deportation of thai teenager suspended
737,20031228,taiwan offers aid to quake stricken iran
738,20031007,japan prepares for world cup
739,20030313,philippines military fights off rebels
740,20030307,community doubts insurers have financial viability
741,20030528,tasmanian could join danish royal family
742,20031115,dozens injured in victorian train derailment
743,20031217,maher ton salvages qld innings
744,20030313,local farmer may run for federal parliament
745,20030822,police confused over police chase lingo coroner
746,20030903,kite surfer killed after hitting powerlines
747,20031013,baghdad car bomb kills six
748,20030318,blair loses third mp over iraq stance
749,20031003,us judge rules out moussaoui death penalty
750,20031007,prince harry nominated as beef ambassador
751,20030826,nth koreans arrive for beijing nuclear talks
752,20031002,woolworths shares drop on poor sales outlook
753,20030305,australia to face sri lanka in sixes
754,20030531,us calls for unified assault on terrorism
755,20030703,shires seek federal drought aid
756,20030306,fiji soldiers trap hoodlums in east timor
757,20031029,woman becomes seasons first irukandji victim
758,20030823,police officer honoured after fatal shooting
759,20031121,new service directory launched in wa
760,20030413,pavlich tipped to trouble tigers
761,20030906,uns liberia envoy says taylor stole million
762,20030620,new handbook to help migrants understand rights
763,20030623,govt hoping new restrictions will reduce bushfire
764,20030723,bbc reveals it has key tape of dead scientist
765,20030330,sailor hails best game since switch
766,20031028,exporters to enjoy new darwin to singapore weekly
767,20030410,blewett is symonds kent stand in
768,20031222,spam costs business m a week
769,20030902,one nation president shocked after hanson bail
770,20030618,council gm proud of achievements
771,20030620,advocates appalled at ruddock refugee comments
772,20030328,first evidence heard in murder trial
773,20030527,police association welcomes recruitment funding
774,20030819,emergency services to retain uniqueness
775,20030527,thrilled panoho surprised by selection
776,20030914,rodriguez in tour of spain home win
777,20030909,police lift work bans in pay dispute
778,20031201,students uninjured in school bus accident
779,20030604,united hints beckham headed for barcelona
780,20030711,peace bus heads to indian capital
781,20030228,water restrictions on mid north coast eased
782,20030404,meetings to advise farmers on native vegetation
783,20030601,baabaas round off miserable season for wales
784,20030324,former k and s secretary to face court
785,20030515,education reforms to meet senate opposition
786,20030620,hamas armed wing claims latest attack
787,20030612,schoolies policing in the spotlight
788,20031217,leskie coroner criticises dna expert
789,20030521,port hedland under staffed worker says
790,20030304,abare predicts economic growth reduction
791,20030418,dead skydivers names released
792,20030613,mine workers locked out in wollongong
793,20030310,massive vic bushfire contained
794,20030519,treasury consultant on fraud charges
795,20031119,plan mooted for more indigenous welfare funds
796,20031031,smyth slams new nbl rules
797,20030328,mtg
798,20031024,miller completes full house for japan
799,20030919,wallabies concentrating on pumas clash
800,20030328,knights lose tahu for eels encounter
801,20030621,french government ramps up tour dope tests
802,20030814,authorities shut down fake bank website
803,20030601,bangladesh heatwave toll rises to 
804,20030819,sewerage workers dirty about allowance
805,20030314,man to face court on theft charges
806,20031019,quick wickets slow zimbabwes fightback
807,20031126,corruption claims referred to watchdog
808,20030813,frost affected cane expected to be harvested soon
809,20030621,baird leads goosen in new york teske on top in
810,20030526,hope lost for further algerian quake survivors
811,20030527,sawmill wants log stockpile released
812,20030424,native title claim covers three pastoral stations
813,20030911,voss will play in sudden death clash at the gabba
814,20030219,more women urged to become councillors
815,20031109,guilty verdict sapped will to live hanson says
816,20030403,all ords surge on back of international gains
817,20030320,funds help fast track bypass
818,20031113,hopes for ecotourism gathering to lift riverland
819,20030620,father of bali victim vows to help detainees
820,20031103,govt asks states to support tougher terror laws
821,20031030,vic govt defends speed camera bonus
822,20030618,jury finds employee guilty of theft
823,20031013,average cyclone season tipped for wa
824,20031008,arson may be behind eaglehawk shop blaze
825,20030718,kallis could miss first test
826,20031120,all blacks fight for their coach
827,20030911,sa ambulance to be more open about closure
828,20030509,farmers urged to plant wheat crops
829,20030609,rocket takes rock and roll and water to space
830,20031022,mental state of alleged triple murderer under
831,20030825,rain disrupts rally drivers
832,20030619,capriati and rubin win at eastbourne
833,20030712,pies too strong for dockers
834,20031201,mitchell on offensive as all blacks search for
835,20030305,utrecht reach dutch cup semis
836,20030913,zimbabwe police shut down private newspaper
837,20030904,habib family shocked over terror contact claim
838,20031224,act govt considers coroners findings
839,20031224,alice residents to get christmas gp access
840,20031024,libs set to choose ballarat candidate
841,20030827,questions raised over delayed mine death ruling
842,20030306,woman dead children injured in nsw car accident
843,20030401,survey finds smaller wa forested area
844,20030722,anderson backs pm over iraq stance
845,20031110,rioters pelt perth police with bottles
846,20030831,one in four britons says diana was murdered
847,20030909,nrl players association probe negotiation options
848,20031204,afghanis return to aust on student visas
849,20030717,nba champs re sign mvp duncan
850,20030525,aceh offensive could last for months analyst
851,20031014,liberia gets new president ahead of elections
852,20031219,indigenous students create history
853,20030603,roo meat ready for export
